,0
1153,0.22779834262207255
1154,0.22779834262207255
1155,0.22779834262207255
1156,0.22779834262207255
1157,0.22779834262207255
1158,0.22779834262207255
1159,0.22779834262207255
1160,0.22779834262207255
1161,0.22779834262207255
1162,0.22779834262207255
1163,0.22779834262207255
1164,0.22779834262207255
1165,0.22779834262207255
1166,0.22779834262207255
1167,0.22779834262207255
1168,0.22656257478697128
1169,0.22656257478697128
1170,0.22656257478697128
1171,0.22656257478697128
1172,0.22656257478697128
1173,0.22656257478697128
1174,0.22656257478697128
1175,0.22656257478697128
1176,0.22656257478697128
1177,0.22656257478697128
1178,0.22656257478697128
1179,0.22656257478697128
1180,0.22302910277945953
1181,0.22302910277945953
1182,0.22302910277945953
1183,0.22302910277945953
1184,0.22302910277945953
1185,0.21929416455368098
1186,0.21929416455368098
1187,0.21929416455368098
1188,0.21929416455368098
1189,0.21640168603437043
1190,0.21640168603437043
1191,0.21640168603437043
1192,0.21640168603437043
1193,0.21640168603437043
1194,0.21640168603437043
1195,0.21640168603437043
1196,0.21640168603437043
1197,0.20938434078995052
1198,0.20938434078995052
1199,0.20938434078995052
1200,0.20938434078995052
1201,0.20938434078995052
1202,0.20505828534958143
1203,0.20505828534958143
1204,0.20505828534958143
1205,0.20505828534958143
1206,0.20505828534958143
1207,0.20505828534958143
1208,0.20505828534958143
1209,0.20505828534958143
1210,0.20505828534958143
1211,0.20505828534958143
1212,0.19639355296323646
1213,0.19639355296323646
1214,0.19639355296323646
1215,0.19639355296323646
1216,0.19639355296323646
1217,0.19639355296323646
1218,0.19639355296323646
1219,0.19639355296323646
1220,0.19639355296323646
1221,0.19639355296323646
1222,0.19639355296323646
1223,0.19639355296323646
1224,0.19639355296323646
1225,0.19639355296323646
1226,0.19639355296323646
1227,0.19639355296323646
1228,0.19639355296323646
1229,0.19639355296323646
1230,0.19639355296323646
1231,0.19639355296323646
1232,0.19639355296323646
1233,0.19639355296323646
1234,0.19639355296323646
1235,0.19639355296323646
1236,0.19639355296323646
1237,0.19639355296323646
1238,0.19639355296323646
1239,0.19639355296323646
1240,0.19639355296323646
